name,price,availability,source_url,category,id,currency,image_url,scraped_at,rating
Samurai Warriors,65.99,In Stock,https://sandbox.oxylabs.io/products?page=76,,2428,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Bloody Roar 3,85.99,In Stock,https://sandbox.oxylabs.io/products?page=76,,2429,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Farpoint,81.99,In Stock,https://sandbox.oxylabs.io/products?page=76,,2430,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Hoa,84.99,In Stock,https://sandbox.oxylabs.io/products?page=76,,2431,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Willy Morgan and the Curse of Bone Town,63.99,In Stock,https://sandbox.oxylabs.io/products?page=76,,2432,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
SD Gundam G Generation Cross Rays,81.99,In Stock,https://sandbox.oxylabs.io/products?page=77,,2433,EUR,/assets/action.svg,2025-12-17 11:42:13,
Exception,71.99,In Stock,https://sandbox.oxylabs.io/products?page=77,,2434,EUR,/assets/action.svg,2025-12-17 11:42:13,
Melbits World,66.99,In Stock,https://sandbox.oxylabs.io/products?page=77,,2435,EUR,/assets/puzzle.svg,2025-12-17 11:42:13,
Thea: The Awakening,72.99,In Stock,https://sandbox.oxylabs.io/products?page=77,,2436,EUR,/assets/strategy.svg,2025-12-17 11:42:13,
Happy Birthdays,72.99,In Stock,https://sandbox.oxylabs.io/products?page=77,,2437,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:13,
Swim Out,71.99,In Stock,https://sandbox.oxylabs.io/products?page=77,,2438,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:13,
Romancing SaGa 2,69.99,In Stock,https://sandbox.oxylabs.io/products?page=77,,2439,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:13,
Never Stop Sneakin',68.99,In Stock,https://sandbox.oxylabs.io/products?page=77,,2440,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:13,
Resident Evil 7: biohazard - Not a Hero,74.99,In Stock,https://sandbox.oxylabs.io/products?page=77,,2441,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:13,
Star Wars: Starfighter,66.99,In Stock,https://sandbox.oxylabs.io/products?page=77,,2442,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:13,
Lost Dimension,72.99,In Stock,https://sandbox.oxylabs.io/products?page=77,,2443,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:13,
Cultist Simulator,66.99,In Stock,https://sandbox.oxylabs.io/products?page=77,,2444,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:13,
Pac-Pix,73.99,In Stock,https://sandbox.oxylabs.io/products?page=77,,2445,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Lips,73.99,In Stock,https://sandbox.oxylabs.io/products?page=77,,2446,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Not Tonight,65.99,In Stock,https://sandbox.oxylabs.io/products?page=77,,2447,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Chambara,60.99,In Stock,https://sandbox.oxylabs.io/products?page=77,,2448,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Sublevel Zero,71.99,In Stock,https://sandbox.oxylabs.io/products?page=77,,2449,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Digimon World DS,78.99,Out of Stock,https://sandbox.oxylabs.io/products?page=77,,2450,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Battle Worlds: Kronos,70.99,In Stock,https://sandbox.oxylabs.io/products?page=77,,2451,EUR,/assets/strategy.svg,2025-12-17 11:42:14,
Ace Combat: Joint Assault,74.99,Out of Stock,https://sandbox.oxylabs.io/products?page=77,,2452,EUR,/assets/action.svg,2025-12-17 11:42:14,
Black Mirror II: Reigning Evil,76.99,In Stock,https://sandbox.oxylabs.io/products?page=77,,2453,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Rampage Puzzle Attack,80.99,Out of Stock,https://sandbox.oxylabs.io/products?page=77,,2454,EUR,/assets/action.svg,2025-12-17 11:42:14,
Psychonauts in The Rhombus of Ruin,70.99,In Stock,https://sandbox.oxylabs.io/products?page=77,,2455,EUR,/assets/action.svg,2025-12-17 11:42:14,
Through the Darkest of Times,61.99,Out of Stock,https://sandbox.oxylabs.io/products?page=77,,2456,EUR,/assets/strategy.svg,2025-12-17 11:42:14,
Gods Eater Burst,80.99,In Stock,https://sandbox.oxylabs.io/products?page=77,,2457,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Paperboy,62.99,Out of Stock,https://sandbox.oxylabs.io/products?page=77,,2458,EUR,/assets/action.svg,2025-12-17 11:42:14,
Romance of the Three Kingdoms X,82.99,In Stock,https://sandbox.oxylabs.io/products?page=77,,2459,EUR,/assets/strategy.svg,2025-12-17 11:42:14,
Swarm,73.99,Out of Stock,https://sandbox.oxylabs.io/products?page=77,,2460,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
The Climb,76.99,In Stock,https://sandbox.oxylabs.io/products?page=77,,2461,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Death Jr.: Root of Evil,80.99,Out of Stock,https://sandbox.oxylabs.io/products?page=77,,2462,EUR,/assets/action.svg,2025-12-17 11:42:14,
From Russia With Love,79.99,In Stock,https://sandbox.oxylabs.io/products?page=77,,2463,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
The Inner Friend,71.99,Out of Stock,https://sandbox.oxylabs.io/products?page=77,,2464,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Space Hulk: Tactics,77.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2465,EUR,/assets/strategy.svg,2025-12-17 11:42:13,
The Walking Dead: The Telltale Series - The Final Season Episode 2: Suffer the Children,68.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2466,EUR,/assets/adventure.svg,2025-12-17 11:42:13,
Membrane,74.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2467,EUR,/assets/puzzle.svg,2025-12-17 11:42:13,
Pro Cycling Manager 2017,65.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2468,EUR,/assets/sports.svg,2025-12-17 11:42:13,
Transport Fever,77.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2469,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:13,
Rogue Trooper,85.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2470,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:13,
Edge of Nowhere,68.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2471,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:13,
Pictionary,71.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2472,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:13,
Gotham City Impostors,71.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2473,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:13,
Pilotwings Resort,71.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2474,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Fruit Ninja Kinect,65.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2475,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
A Robot Named Fight!,74.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2476,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Knight Squad,68.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2477,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
flOw,63.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2478,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Save the Turtles,79.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2479,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Post Mortem,72.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2480,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Blinx: The Time Sweeper,78.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2481,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Fate of the Dragon,69.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2482,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Sea Dogs,82.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2483,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Looney Tunes Racing,76.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2484,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
The 3rd Birthday,62.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2485,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Resident Evil: Deadly Silence,84.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2486,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
SYNTHETIK: Ultimate,71.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2487,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Megadimension Neptunia VIIR,65.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2488,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Spy Chameleon,64.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2489,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Ar tonelico: Melody of Elemia,81.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2490,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Men of Valor,61.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2491,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Naraka: Bladepoint,75.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2492,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Fracked,71.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2493,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Chronos: Before the Ashes,47.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2494,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Fearful Symmetry & The Cursed Prince,71.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2495,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
Amazing Discoveries In Outer Space,57.99,In Stock,https://sandbox.oxylabs.io/products?page=78,,2496,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:14,
RollerCoaster Tycoon 3: Wild!,52.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2497,EUR,/assets/strategy.svg,2025-12-17 11:42:16,
EyeToy: AntiGrav,74.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2498,EUR,/assets/sports.svg,2025-12-17 11:42:16,
Back to the Future: The Game - Episode IV: Double Visions,61.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2499,EUR,/assets/action-adventure.svg,2025-12-17 11:42:16,
3000th Duel,83.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2500,EUR,/assets/action.svg,2025-12-17 11:42:16,
Summon Night 6: Lost Borders,69.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2501,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Easy Golf: Course Architect,79.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2502,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Chromehounds,70.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2503,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Squishies,67.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2504,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Gauntlet: Slayer Edition,67.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2505,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Detective Pikachu,73.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2506,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Everything,71.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2507,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
JoJo's Bizarre Adventure All-Star Battle,81.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2508,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Halcyon 6: Starbase Commander,77.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2509,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Stuntman Ignition,63.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2510,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Birth of America,57.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2511,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Black & White 2 - Battle of the Gods,86.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2512,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Fusion: Genesis,79.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2513,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
SimCity DS,64.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2514,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Mayan Death Robots,74.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2515,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Murasaki Baby,70.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2516,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Magician's Quest: Mysterious Times,78.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2517,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
The Sun and Moon,69.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2518,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Pokemon Sword / Shield: The Isle of Armor,52.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2519,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Guitar Hero Encore: Rocks the 80s,64.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2520,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Super Dragon Ball Heroes: World Mission,77.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2521,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Rebel Cops,67.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2522,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Gladiator: Sword of Vengeance,75.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2523,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Motocross Maniacs Advance,69.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2524,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Prehistorik Man,80.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2525,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Destruction Derby Raw,70.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2526,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
D2,80.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2527,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Earth Defense Force 2017,76.99,In Stock,https://sandbox.oxylabs.io/products?page=79,,2528,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
.hack//G.U. vol. 1//Rebirth,81.99,In Stock,https://sandbox.oxylabs.io/products?page=80,,2529,EUR,/assets/role-playing.svg,2025-12-17 11:42:16,
Under Siege,80.99,In Stock,https://sandbox.oxylabs.io/products?page=80,,2530,EUR,/assets/strategy.svg,2025-12-17 11:42:16,
Star Wars: Battlefront II,85.99,In Stock,https://sandbox.oxylabs.io/products?page=80,,2531,EUR,/assets/shooter.svg,2025-12-17 11:42:16,
Sword of the Stars: The Pit,78.99,In Stock,https://sandbox.oxylabs.io/products?page=80,,2532,EUR,/assets/role-playing.svg,2025-12-17 11:42:16,
One Piece: Grand Battle,84.99,In Stock,https://sandbox.oxylabs.io/products?page=80,,2533,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Deception IV: The Nightmare Princess,70.99,In Stock,https://sandbox.oxylabs.io/products?page=80,,2534,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Hyperdimension Neptunia Re;Birth1,77.99,In Stock,https://sandbox.oxylabs.io/products?page=80,,2535,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Trouble Witches Neo!,70.99,In Stock,https://sandbox.oxylabs.io/products?page=80,,2536,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Sword of the Necromancer,75.99,In Stock,https://sandbox.oxylabs.io/products?page=80,,2537,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
NCAA March Madness 08,69.99,In Stock,https://sandbox.oxylabs.io/products?page=80,,2538,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Twin Breaker: A Sacred Symbols Adventure,74.99,In Stock,https://sandbox.oxylabs.io/products?page=80,,2539,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Dr. Mario: Miracle Cure,68.99,In Stock,https://sandbox.oxylabs.io/products?page=80,,2540,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Wet,73.99,In Stock,https://sandbox.oxylabs.io/products?page=80,,2541,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Cycle 28,69.99,In Stock,https://sandbox.oxylabs.io/products?page=80,,2542,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
DOOM VFR,80.99,In Stock,https://sandbox.oxylabs.io/products?page=80,,2543,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
The Simpsons Arcade Game,57.99,In Stock,https://sandbox.oxylabs.io/products?page=80,,2544,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
Captain Tsubasa: Rise of New Champions,73.99,In Stock,https://sandbox.oxylabs.io/products?page=80,,2545,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
RiftStar Raiders,69.99,In Stock,https://sandbox.oxylabs.io/products?page=80,,2546,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
The Conduit,81.99,In Stock,https://sandbox.oxylabs.io/products?page=80,,2547,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
DESYNC,70.99,In Stock,https://sandbox.oxylabs.io/products?page=80,,2548,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:16,
